file,energy_0,homogenity_0,entropy_0,contras_0,energy_45,homogenity_45,entropy_45,contras_45,energy_90,homogenity_90,entropy_90,contras_90,energy_135,homogenity_135,entropy_135,contras_135
datalatih\Setengah_matang (10).jpg,0.0741478797405738,620.3688484251886,8.961312100905822,619.3688484251925,0.05528219972033391,1047.4757269514596,9.149800689687495,1046.475726951456,0.05790520199168038,1008.2856176180999,9.121229380474706,1007.2856176181044,0.055224593306164145,1065.3152086304142,9.161576004975835,1064.3152086304085
datalatih\Setengah_matang (100).jpg,0.0615355317627404,273.33273868109984,8.638266194767812,272.3327386811006,0.05410828355260183,465.1510943021851,8.818981087496871,464.15109430218945,0.06895287936038845,423.3835506889733,8.749124208583135,422.38355068897516,0.05196469913025704,455.71219542438797,8.834420162817166,454.71219542439104
datalatih\Setengah_matang (11).jpg,0.04122170048502395,481.5859374999973,9.031804250018784,480.5859374999995,0.03280496175920086,949.7994915989817,9.24494627985836,948.799491598989,0.03467482948108252,896.6195866141696,9.205544775926219,895.6195866141725,0.03282662278592918,909.684791369577,9.24092180594855,908.6847913695821
datalatih\Setengah_matang (12).jpg,0.04071614442015431,481.93645423227946,9.031913301371594,480.93645423228213,0.03218665572992331,948.1825283650562,9.242861620617226,947.1825283650604,0.03437201503266599,915.4420521653435,9.209484460623703,914.4420521653494,0.03156789226294794,936.6834273668436,9.252921612345588,935.683427366854
datalatih\Setengah_matang (13).jpg,0.07700674239168534,836.9902189960587,9.061609221929535,835.9902189960643,0.058014264456164845,1217.8635377270837,9.219557661374013,1216.8635377270593,0.06269353468834332,1239.812992125981,9.192541753872069,1238.8129921259886,0.05690929839243576,1309.4519189038408,9.244371145945184,1308.4519189038201
datalatih\Setengah_matang (14).jpg,0.04527537485212749,1274.3516240157396,9.279276504464862,1273.3516240157526,0.036930528198527456,1767.4405728811796,9.414586312608268,1766.4405728811196,0.03937230005768392,1742.2587967519842,9.371149589724766,1741.25879675196,0.03589562315891436,1847.2206584413468,9.423183538863087,1846.220658441283
datalatih\Setengah_matang (15).jpg,0.044626995991796474,614.072527066925,9.094217322771163,613.0725270669294,0.03398747698981616,1208.1226982454016,9.304869307241432,1207.1226982453852,0.035724922523636515,1186.3710629921204,9.283496615639367,1185.371062992115,0.033327036708070475,1196.2125364250758,9.311026187610587,1195.2125364250508
datalatih\Setengah_matang (16).jpg,0.04831293060972709,577.2338213582641,9.085706997177697,576.2338213582697,0.03810664314240883,1135.3077686155452,9.297581363027325,1134.3077686155268,0.04147699310989304,1107.4364542322726,9.244194521588991,1106.4364542322878,0.03774196524760661,1140.1101122202317,9.291779232225919,1139.110112220211
datalatih\Setengah_matang (17).jpg,0.07945457419309905,375.8733390748045,8.64661180317773,374.8733390748057,0.06171314903187141,611.597247194498,8.843192357734383,610.5972471944951,0.06678252309104771,578.8615895669209,8.785892133255626,577.8615895669209,0.062358117151741624,639.6530473060951,8.834748492111814,638.6530473060969
datalatih\Setengah_matang (18).jpg,0.06365222825725375,391.85556102362204,8.807151244390365,390.8555610236246,0.04954241782690339,554.4878789757615,8.981635107074263,553.4878789757599,0.053200289810755856,470.0500123031455,8.909909099099261,469.05001230314986,0.05019838367475507,513.4034348068735,8.957768152964489,512.4034348068698
datalatih\Setengah_matang (19).jpg,0.063358630196729,338.7908464566917,8.78081273715973,337.79084645669366,0.053154625621547706,453.2568045136106,8.9028551611851,452.25680451360995,0.057671865221241514,401.54902805117666,8.853662984376571,400.549028051181,0.05148080678623997,460.3270506541013,8.930774864520037,459.3270506541005
datalatih\Setengah_matang (2).jpg,0.07328513424086237,537.7685777558968,8.817419464314968,536.7685777558986,0.0630921453421934,887.0151900303755,9.003830773156674,886.0151900303774,0.06447574876309106,856.4591535433048,8.975028958747036,855.4591535433088,0.06208106743188062,896.8572137144272,9.012988684874703,895.8572137144296
datalatih\Setengah_matang (20).jpg,0.08289954690411232,290.518024114174,8.507567479500356,289.5180241141749,0.06441062916305902,456.6692293384608,8.70302139551045,455.66922933845984,0.06713534179144855,429.442052165353,8.675734320534136,428.4420521653543,0.062423696055227275,490.7549135098292,8.741275085520735,489.7549135098283
datalatih\Setengah_matang (21).jpg,0.044480739046464504,428.52817421259334,8.96414573840386,427.52817421259687,0.03545051885140218,703.9739599479182,9.157499089676435,702.9739599479237,0.039012181661656514,622.5292814960565,9.089089580383963,621.529281496062,0.03585866102795654,629.3395746791509,9.13664166045518,628.3395746791556
datalatih\Setengah_matang (22).jpg,0.06998570515881701,399.88804133858287,8.822526845246955,398.88804133858497,0.05902005107864071,617.6638353276641,8.980742457422558,616.66383532767,0.0621969017368073,561.4621678149589,8.947910539433366,560.4621678149599,0.0547796216168059,652.7620435240846,9.021037220716511,651.762043524088
datalatih\Setengah_matang (23).jpg,0.05037096463332245,441.0740649606292,8.831156780146458,440.0740649606317,0.03839411014393371,693.6962613925181,9.037785934721144,692.6962613925273,0.04378270597331505,670.75418307086,8.975155173366586,669.7541830708656,0.040211687466193115,732.0301940603874,9.023379683921323,731.0301940603921
datalatih\Setengah_matang (24).jpg,0.07854976555858692,354.0743110236181,8.701285837349744,353.07431102362204,0.06329200915551494,552.6383532767084,8.87104271731588,551.638353276703,0.0723499839939824,556.9152312992057,8.817460667262521,555.9152312992086,0.06269304044574882,634.8477896955746,8.910771490246688,633.84778969558
datalatih\Setengah_matang (25).jpg,0.09413944395561454,185.17175196850343,8.406986774422334,184.1717519685039,0.07732595383327964,325.42029884059843,8.625531178730698,324.4202988405984,0.08618908412110922,294.53001968503725,8.557506891879035,293.5300196850373,0.0749595203075528,348.68082336164895,8.662887636167497,347.6808233616468
datalatih\Setengah_matang (26).jpg,0.0660264746440598,209.12610728346326,8.54360832177451,208.1261072834637,0.05272795721332712,359.9835079670153,8.752227380517587,358.98350796701794,0.056739057386663815,333.31126968504003,8.717484130070469,332.3112696850417,0.05108092539917798,374.75392150784216,8.783253828126071,373.753921507844
datalatih\Setengah_matang (27).jpg,0.0793115981376629,215.66830708661413,8.44230577682798,214.6683070866148,0.06459031766082995,356.87444974890013,8.626429686381325,355.8744497488982,0.07003895813195914,328.37998277559024,8.580432402316015,327.3799827755906,0.06269157587582744,360.6691053382125,8.65368105832817,359.6691053382106
datalatih\Setengah_matang (28).jpg,0.08015156093773358,238.63908710629798,8.465101398099751,237.63908710629966,0.06623300958158025,384.76607353214723,8.646964745889337,383.7660735321463,0.07231594333775787,356.7380659448829,8.590981940031448,355.73806594488417,0.06430977565263707,389.7121334242688,8.662286696498386,388.7121334242677
datalatih\Setengah_matang (29).jpg,0.08460179920962078,158.31280757873998,8.39480811837921,157.3128075787416,0.06214783029065945,367.54541509083253,8.712481701893594,366.5454150908298,0.06549300452136352,319.9091412401583,8.656929977150455,318.9091412401599,0.06124782328278722,348.6871473742988,8.694744174054412,347.6871473742966
datalatih\Setengah_matang (3).jpg,0.14682010998208164,234.8877952755904,8.015992539627092,233.88779527559106,0.11808399697249626,423.2963605927231,8.224638136755377,422.2963605927202,0.12142583891766527,293.43393208661337,8.167455940726807,292.43393208661547,0.11568122212500512,327.5432450864909,8.207972905192628,326.54324508648943
datalatih\Setengah_matang (30).jpg,0.103087135802847,190.59682578740015,8.46853835398379,189.59682578740103,0.07686008800108173,263.6828073656146,8.650731284564822,262.6828073656148,0.08651043730469812,224.47828494094452,8.55608901824146,223.4782849409452,0.0822702129014882,267.3055986111972,8.642969454309272,266.30559861119684
datalatih\Setengah_matang (31).jpg,0.10942246884686037,161.6580339566924,8.489001797302771,160.65803395669246,0.0879185975638948,228.40318680637444,8.651061872139412,227.40318680637262,0.09548842535464312,199.19180610236234,8.568174974896232,198.19180610236157,0.08442318825440896,247.30721061442105,8.676613883620043,246.30721061441994
datalatih\Setengah_matang (32).jpg,0.08907530455504982,189.1229699803149,8.517817758914097,188.12296998031553,0.07673228794296867,255.44454088908103,8.644586811666475,254.44454088908054,0.08826074311122564,229.1123277559057,8.560705407547001,228.11232775590466,0.0736357605767818,284.7627255254522,8.677883235243744,283.76272552545134
datalatih\Setengah_matang (33).jpg,0.12693090992886,167.268700787402,8.428499348583907,166.26870078740123,0.11105682357652136,214.16808233616402,8.530368794519084,213.1680823361642,0.1319429126897928,163.41264763779532,8.41441313260502,162.4126476377953,0.11485554876348748,198.4801909603821,8.518604634657976,197.48019096038067
datalatih\Setengah_matang (34).jpg,0.28228002928293255,142.2228715551176,7.929838478871903,141.22287155511754,0.25814427597658174,179.78361956723853,8.023931574447094,178.7836195672387,0.28002194798442903,147.64480807086545,7.938594311886263,146.64480807086628,0.24251039636080798,187.88765577531245,8.049356779916637,186.88765577531242
datalatih\Setengah_matang (35).jpg,0.2265331952536302,187.61343503936953,8.116607711433959,186.6134350393704,0.20921634899213346,214.39990079980268,8.196577930368916,213.3999007998001,0.251478073268384,177.37475393700768,8.051323528047531,176.3747539370082,0.2040349237866974,242.19530039060194,8.226566849050837,241.19530039060038
datalatih\Setengah_matang (36).jpg,0.13118997105921087,214.5332185039366,8.364438125723314,213.53321850393746,0.11916745576877372,266.68286936574134,8.457265239430377,265.68286936573935,0.1271004377333137,239.688914862204,8.366309335428001,238.68891486220414,0.11428607133916757,270.2116064232157,8.46694716832379,269.2116064232115
datalatih\Setengah_matang (37).jpg,0.1608021123756088,223.71622785433078,8.357411107141909,222.7162278543324,0.13648573487179877,302.1793043586117,8.502305623306448,301.17930435860893,0.15466605274003775,278.1900836614146,8.4127966769235,277.1900836614147,0.1357056976615034,321.79366358732995,8.516132062915174,320.79366358732983
datalatih\Setengah_matang (38).jpg,0.13043795466269112,187.9112327755887,8.361480870434923,186.91123277559026,0.1011351892498068,277.59117118234377,8.534930782929981,276.59117118234315,0.1269128328658127,231.6283218503935,8.390391852121823,230.6283218503947,0.11300602767308643,251.8618017236031,8.474640177440506,250.86180172360187
datalatih\Setengah_matang (39).jpg,0.13215984879234496,192.74464812992107,8.312704387833755,191.74464812992306,0.1130879494068766,226.43319486638816,8.4272417814898,225.43319486638822,0.13149393779224544,196.20367864173187,8.303739949689225,195.2036786417329,0.11434718733987397,235.88790377580835,8.43096551819114,234.88790377580676
datalatih\Setengah_matang (4).jpg,0.10575128877232634,543.1369340551165,8.815150493769567,542.1369340551197,0.08399438833648347,788.3250046500076,8.95748712466333,787.3250046500066,0.08825568554389339,848.9076648621975,8.944177372719784,847.9076648622029,0.08356824079186952,917.9898939797881,8.985732047002923,916.9898939797883
datalatih\Setengah_matang (40).jpg,0.10393059708327547,207.18331692913452,8.486436768349133,206.18331692913452,0.08044514743609954,327.2257424514865,8.68146593392189,326.2257424514848,0.08796134578366649,304.57664862204405,8.623852719264091,303.576648622046,0.08352043661723348,327.2793725587467,8.681759703348549,326.2793725587469
